"","Site","Buffer_m","Year","Class","Pixels"
"32753","MNMOR",1000,2009,"Other Hay/Non Alfalfa",2
"32754","MNMOR",1000,2009,"Open Water",53
"32755","MNMOR",1000,2009,"Developed/Open Space",280
"32756","MNMOR",1000,2009,"Developed/Low Intensity",79
"32757","MNMOR",1000,2009,"Developed/Med Intensity",38
"32758","MNMOR",1000,2009,"Developed/High Intensity",2
"32759","MNMOR",1000,2009,"Barren",1
"32760","MNMOR",1000,2009,"Deciduous Forest",22
"32761","MNMOR",1000,2009,"Grassland/Pasture",995
"32762","MNMOR",1000,2009,"Woody Wetlands",4
"32763","MNMOR",1000,2009,"Herbaceous Wetlands",102
"32764","MNMOR",1000,2010,"Corn",897
"32765","MNMOR",1000,2010,"Soybeans",740
"32766","MNMOR",1000,2010,"Spring Wheat",53
"32767","MNMOR",1000,2010,"Oats",2
"32768","MNMOR",1000,2010,"Alfalfa",211
"32769","MNMOR",1000,2010,"Other Hay/Non Alfalfa",3
"32770","MNMOR",1000,2010,"Dry Beans",8
"32771","MNMOR",1000,2010,"Barren",4
"32772","MNMOR",1000,2010,"Wetlands",1
"32773","MNMOR",1000,2010,"Open Water",40
"32774","MNMOR",1000,2010,"Developed/Open Space",244
"32775","MNMOR",1000,2010,"Developed/Low Intensity",81
"32776","MNMOR",1000,2010,"Developed/Med Intensity",32
"32777","MNMOR",1000,2010,"Developed/High Intensity",5
"32778","MNMOR",1000,2010,"Deciduous Forest",33
"32779","MNMOR",1000,2010,"Grassland/Pasture",933
"32780","MNMOR",1000,2010,"Woody Wetlands",7
"32781","MNMOR",1000,2010,"Herbaceous Wetlands",201
"32782","MNMOR",1000,2011,"Corn",902
"32783","MNMOR",1000,2011,"Soybeans",541
"32784","MNMOR",1000,2011,"Sunflower",1
"32785","MNMOR",1000,2011,"Spring Wheat",60
"32786","MNMOR",1000,2011,"Oats",2
"32787","MNMOR",1000,2011,"Alfalfa",330
"32788","MNMOR",1000,2011,"Other Hay/Non Alfalfa",56
"32789","MNMOR",1000,2011,"Sugarbeets",141
"32790","MNMOR",1000,2011,"Dry Beans",18
"32791","MNMOR",1000,2011,"Barren",7
"32792","MNMOR",1000,2011,"Open Water",39
"32793","MNMOR",1000,2011,"Developed/Open Space",300
"32794","MNMOR",1000,2011,"Developed/Low Intensity",67
"32795","MNMOR",1000,2011,"Developed/Med Intensity",32
"32796","MNMOR",1000,2011,"Developed/High Intensity",4
"32797","MNMOR",1000,2011,"Deciduous Forest",26
"32798","MNMOR",1000,2011,"Grassland/Pasture",124
"32799","MNMOR",1000,2011,"Woody Wetlands",10
"32800","MNMOR",1000,2011,"Herbaceous Wetlands",835
"32801","MNMOR",1000,2012,"Corn",1081
"32802","MNMOR",1000,2012,"Soybeans",503
"32803","MNMOR",1000,2012,"Spring Wheat",1
"32804","MNMOR",1000,2012,"Alfalfa",381
"32805","MNMOR",1000,2012,"Other Hay/Non Alfalfa",60
"32806","MNMOR",1000,2012,"Sugarbeets",13
"32807","MNMOR",1000,2012,"Dry Beans",11
"32808","MNMOR",1000,2012,"Potatoes",1
"32809","MNMOR",1000,2012,"Barren",3
"32810","MNMOR",1000,2012,"Open Water",45
"32811","MNMOR",1000,2012,"Developed/Open Space",291
"32812","MNMOR",1000,2012,"Developed/Low Intensity",70
"32813","MNMOR",1000,2012,"Developed/Med Intensity",33
"32814","MNMOR",1000,2012,"Developed/High Intensity",4
"32815","MNMOR",1000,2012,"Deciduous Forest",30
"32816","MNMOR",1000,2012,"Grassland/Pasture",134
"32817","MNMOR",1000,2012,"Woody Wetlands",10
"32818","MNMOR",1000,2012,"Herbaceous Wetlands",824
"32819","MNMOR",1000,2013,"Background",702
"32820","MNMOR",1000,2013,"Sorghum",611
"32821","MNMOR",1000,2013,"Mint",1
"32822","MNMOR",1000,2013,"Durum Wheat",7
"32823","MNMOR",1000,2013,"Rye",1
"32824","MNMOR",1000,2013,"Mustard",343
"32825","MNMOR",1000,2013,"Alfalfa",36
"32826","MNMOR",1000,2013,"Buckwheat",10
"32827","MNMOR",1000,2013,"Sugarbeets",313
"32828","MNMOR",1000,2013,"Shrubland",13
"32829","MNMOR",1000,2013,"Aquaculture",43
"32830","MNMOR",1000,2013,"Perennial Ice/Snow",293
"32831","MNMOR",1000,2013,"Developed/Open Space",73
"32832","MNMOR",1000,2013,"Developed/Low Intensity",24
"32833","MNMOR",1000,2013,"Developed/Med Intensity",9
"32834","MNMOR",1000,2013,"Developed/High Intensity",27
"32835","MNMOR",1000,2013,"Mixed Forest",162
"32836","MNMOR",1000,2013,"Grassland/Pasture",10
"32837","MNMOR",1000,2013,"Woody Wetlands",817
"32838","MNMOR",1000,2014,"Background",776
"32839","MNMOR",1000,2014,"Rice",3
"32840","MNMOR",1000,2014,"Sorghum",654
"32841","MNMOR",1000,2014,"Durum Wheat",21
"32842","MNMOR",1000,2014,"Mustard",675
"32843","MNMOR",1000,2014,"Alfalfa",49
"32844","MNMOR",1000,2014,"Sugarbeets",65
"32845","MNMOR",1000,2014,"Sod/Grass Seed",1
"32846","MNMOR",1000,2014,"Switchgrass",16
"32847","MNMOR",1000,2014,"Shrubland",7
"32848","MNMOR",1000,2014,"Aquaculture",47
"32849","MNMOR",1000,2014,"Perennial Ice/Snow",285
"32850","MNMOR",1000,2014,"Developed/Open Space",64
"32851","MNMOR",1000,2014,"Developed/Low Intensity",46
"32852","MNMOR",1000,2014,"Developed/Med Intensity",7
"32853","MNMOR",1000,2014,"Developed/High Intensity",43
"32854","MNMOR",1000,2014,"Deciduous Forest",2
"32855","MNMOR",1000,2014,"Mixed Forest",114
"32856","MNMOR",1000,2014,"Woody Wetlands",620
"32857","MNMOR",1000,2015,"Background",780
"32858","MNMOR",1000,2015,"Sorghum",510
"32859","MNMOR",1000,2015,"Durum Wheat",5
"32860","MNMOR",1000,2015,"Rye",1
"32861","MNMOR",1000,2015,"Oats",1
"32862","MNMOR",1000,2015,"Mustard",643
"32863","MNMOR",1000,2015,"Alfalfa",15
"32864","MNMOR",1000,2015,"Buckwheat",16
"32865","MNMOR",1000,2015,"Sugarbeets",176
"32866","MNMOR",1000,2015,"Switchgrass",1
"32867","MNMOR",1000,2015,"Shrubland",5
"32868","MNMOR",1000,2015,"Aquaculture",43
"32869","MNMOR",1000,2015,"Perennial Ice/Snow",288
"32870","MNMOR",1000,2015,"Developed/Open Space",65
"32871","MNMOR",1000,2015,"Developed/Low Intensity",44
"32872","MNMOR",1000,2015,"Developed/Med Intensity",6
"32873","MNMOR",1000,2015,"Developed/High Intensity",42
"32874","MNMOR",1000,2015,"Mixed Forest",169
"32875","MNMOR",1000,2015,"Grassland/Pasture",4
"32876","MNMOR",1000,2015,"Woody Wetlands",681
"32877","MNMOR",1000,2016,"Corn",1082
"32878","MNMOR",1000,2016,"Soybeans",315
"32879","MNMOR",1000,2016,"Sunflower",1
"32880","MNMOR",1000,2016,"Spring Wheat",8
"32881","MNMOR",1000,2016,"Oats",12
"32882","MNMOR",1000,2016,"Alfalfa",695
"32883","MNMOR",1000,2016,"Other Hay/Non Alfalfa",9
"32884","MNMOR",1000,2016,"Sugarbeets",4
"32885","MNMOR",1000,2016,"Dry Beans",51
"32886","MNMOR",1000,2016,"Barren",1
"32887","MNMOR",1000,2016,"Open Water",55
"32888","MNMOR",1000,2016,"Developed/Open Space",282
"32889","MNMOR",1000,2016,"Developed/Low Intensity",64
"32890","MNMOR",1000,2016,"Developed/Med Intensity",53
"32891","MNMOR",1000,2016,"Developed/High Intensity",3
"32892","MNMOR",1000,2016,"Deciduous Forest",85
"32893","MNMOR",1000,2016,"Evergreen Forest",1
"32894","MNMOR",1000,2016,"Grassland/Pasture",179
"32895","MNMOR",1000,2016,"Woody Wetlands",6
"32896","MNMOR",1000,2016,"Herbaceous Wetlands",589
"32897","MNMOR",1000,2017,"Corn",630
"32898","MNMOR",1000,2017,"Sorghum",2
"32899","MNMOR",1000,2017,"Soybeans",783
"32900","MNMOR",1000,2017,"Sunflower",1
"32901","MNMOR",1000,2017,"Spring Wheat",18
"32902","MNMOR",1000,2017,"Rye",2
"32903","MNMOR",1000,2017,"Oats",11
"32904","MNMOR",1000,2017,"Alfalfa",551
"32905","MNMOR",1000,2017,"Other Hay/Non Alfalfa",26
"32906","MNMOR",1000,2017,"Sugarbeets",139
"32907","MNMOR",1000,2017,"Dry Beans",18
"32908","MNMOR",1000,2017,"Switchgrass",1
"32909","MNMOR",1000,2017,"Fallow/Idle Cropland",5
"32910","MNMOR",1000,2017,"Barren",1
"32911","MNMOR",1000,2017,"Open Water",47
"32912","MNMOR",1000,2017,"Developed/Open Space",283
"32913","MNMOR",1000,2017,"Developed/Low Intensity",54
"32914","MNMOR",1000,2017,"Developed/Med Intensity",59
"32915","MNMOR",1000,2017,"Developed/High Intensity",1
"32916","MNMOR",1000,2017,"Deciduous Forest",51
"32917","MNMOR",1000,2017,"Grassland/Pasture",259
"32918","MNMOR",1000,2017,"Woody Wetlands",6
"32919","MNMOR",1000,2017,"Herbaceous Wetlands",547
"32920","MNMOR",2000,2008,"Corn",3895
"32921","MNMOR",2000,2008,"Soybeans",3178
"32922","MNMOR",2000,2008,"Spring Wheat",162
"32923","MNMOR",2000,2008,"Oats",3
"32924","MNMOR",2000,2008,"Alfalfa",358
"32925","MNMOR",2000,2008,"Other Hay/Non Alfalfa",17
"32926","MNMOR",2000,2008,"Sugarbeets",4
"32927","MNMOR",2000,2008,"Open Water",327
"32928","MNMOR",2000,2008,"Developed/Open Space",1021
"32929","MNMOR",2000,2008,"Developed/Low Intensity",192
"32930","MNMOR",2000,2008,"Developed/Med Intensity",56
"32931","MNMOR",2000,2008,"Developed/High Intensity",28
"32932","MNMOR",2000,2008,"Deciduous Forest",135
"32933","MNMOR",2000,2008,"Evergreen Forest",2
"32934","MNMOR",2000,2008,"Grassland/Pasture",3109
"32935","MNMOR",2000,2008,"Woody Wetlands",68
"32936","MNMOR",2000,2008,"Herbaceous Wetlands",1397
"32937","MNMOR",2000,2009,"Corn",2721
"32938","MNMOR",2000,2009,"Sorghum",1
"32939","MNMOR",2000,2009,"Soybeans",3269
"32940","MNMOR",2000,2009,"Spring Wheat",741
"32941","MNMOR",2000,2009,"Rye",1
"32942","MNMOR",2000,2009,"Alfalfa",637
"32943","MNMOR",2000,2009,"Other Hay/Non Alfalfa",24
"32944","MNMOR",2000,2009,"Buckwheat",1
"32945","MNMOR",2000,2009,"Sugarbeets",224
"32946","MNMOR",2000,2009,"Dry Beans",4
"32947","MNMOR",2000,2009,"Peas",1
"32948","MNMOR",2000,2009,"Open Water",408
"32949","MNMOR",2000,2009,"Developed/Open Space",1002
"32950","MNMOR",2000,2009,"Developed/Low Intensity",215
"32951","MNMOR",2000,2009,"Developed/Med Intensity",63
"32952","MNMOR",2000,2009,"Developed/High Intensity",25
"32953","MNMOR",2000,2009,"Barren",25
"32954","MNMOR",2000,2009,"Deciduous Forest",130
"32955","MNMOR",2000,2009,"Evergreen Forest",1
"32956","MNMOR",2000,2009,"Grassland/Pasture",3039
"32957","MNMOR",2000,2009,"Woody Wetlands",78
"32958","MNMOR",2000,2009,"Herbaceous Wetlands",1342
"32959","MNMOR",2000,2010,"Corn",3961
"32960","MNMOR",2000,2010,"Soybeans",2874
"32961","MNMOR",2000,2010,"Spring Wheat",250
"32962","MNMOR",2000,2010,"Winter Wheat",2
"32963","MNMOR",2000,2010,"Oats",2
"32964","MNMOR",2000,2010,"Alfalfa",655
"32965","MNMOR",2000,2010,"Other Hay/Non Alfalfa",17
"32966","MNMOR",2000,2010,"Sugarbeets",1
"32967","MNMOR",2000,2010,"Dry Beans",16
"32968","MNMOR",2000,2010,"Barren",20
"32969","MNMOR",2000,2010,"Wetlands",4
"32970","MNMOR",2000,2010,"Open Water",316
"32971","MNMOR",2000,2010,"Developed/Open Space",946
"32972","MNMOR",2000,2010,"Developed/Low Intensity",209
"32973","MNMOR",2000,2010,"Developed/Med Intensity",51
"32974","MNMOR",2000,2010,"Developed/High Intensity",31
"32975","MNMOR",2000,2010,"Deciduous Forest",131
"32976","MNMOR",2000,2010,"Evergreen Forest",2
"32977","MNMOR",2000,2010,"Grassland/Pasture",2963
"32978","MNMOR",2000,2010,"Woody Wetlands",100
"32979","MNMOR",2000,2010,"Herbaceous Wetlands",1401
"32980","MNMOR",2000,2011,"Corn",2860
"32981","MNMOR",2000,2011,"Soybeans",3765
"32982","MNMOR",2000,2011,"Sunflower",1
"32983","MNMOR",2000,2011,"Spring Wheat",171
"32984","MNMOR",2000,2011,"Winter Wheat",1
"32985","MNMOR",2000,2011,"Oats",2
"32986","MNMOR",2000,2011,"Alfalfa",845
"32987","MNMOR",2000,2011,"Other Hay/Non Alfalfa",101
"32988","MNMOR",2000,2011,"Sugarbeets",280
"32989","MNMOR",2000,2011,"Dry Beans",34
"32990","MNMOR",2000,2011,"Barren",26
"32991","MNMOR",2000,2011,"Open Water",264
"32992","MNMOR",2000,2011,"Developed/Open Space",1049
"32993","MNMOR",2000,2011,"Developed/Low Intensity",174
"32994","MNMOR",2000,2011,"Developed/Med Intensity",55
"32995","MNMOR",2000,2011,"Developed/High Intensity",29
"32996","MNMOR",2000,2011,"Deciduous Forest",156
"32997","MNMOR",2000,2011,"Grassland/Pasture",507
"32998","MNMOR",2000,2011,"Woody Wetlands",70
"32999","MNMOR",2000,2011,"Herbaceous Wetlands",3562
"33000","MNMOR",2000,2012,"Corn",4027
"33001","MNMOR",2000,2012,"Soybeans",2767
"33002","MNMOR",2000,2012,"Spring Wheat",108
"33003","MNMOR",2000,2012,"Alfalfa",1028
"33004","MNMOR",2000,2012,"Other Hay/Non Alfalfa",120
"33005","MNMOR",2000,2012,"Sugarbeets",21
"33006","MNMOR",2000,2012,"Dry Beans",13
"33007","MNMOR",2000,2012,"Potatoes",1
"33008","MNMOR",2000,2012,"Barren",26
"33009","MNMOR",2000,2012,"Open Water",296
"33010","MNMOR",2000,2012,"Developed/Open Space",1053
"33011","MNMOR",2000,2012,"Developed/Low Intensity",163
"33012","MNMOR",2000,2012,"Developed/Med Intensity",56
"33013","MNMOR",2000,2012,"Developed/High Intensity",28
"33014","MNMOR",2000,2012,"Deciduous Forest",141
"33015","MNMOR",2000,2012,"Grassland/Pasture",555
"33016","MNMOR",2000,2012,"Woody Wetlands",103
"33017","MNMOR",2000,2012,"Herbaceous Wetlands",3446
"33018","MNMOR",2000,2013,"Background",3119
"33019","MNMOR",2000,2013,"Sorghum",2617
"33020","MNMOR",2000,2013,"Mint",1
"33021","MNMOR",2000,2013,"Durum Wheat",209
"33022","MNMOR",2000,2013,"Spring Wheat",2
"33023","MNMOR",2000,2013,"Rye",2
"33024","MNMOR",2000,2013,"Mustard",707
"33025","MNMOR",2000,2013,"Alfalfa",263
"33026","MNMOR",2000,2013,"Buckwheat",243
"33027","MNMOR",2000,2013,"Sugarbeets",1018
"33028","MNMOR",2000,2013,"Switchgrass",2
"33029","MNMOR",2000,2013,"Shrubland",36
"33030","MNMOR",2000,2013,"Aquaculture",310
"33031","MNMOR",2000,2013,"Perennial Ice/Snow",1024
"33032","MNMOR",2000,2013,"Developed/Open Space",203
"33033","MNMOR",2000,2013,"Developed/Low Intensity",41
"33034","MNMOR",2000,2013,"Developed/Med Intensity",35
"33035","MNMOR",2000,2013,"Developed/High Intensity",135
"33036","MNMOR",2000,2013,"Mixed Forest",558
"33037","MNMOR",2000,2013,"Grassland/Pasture",105
"33038","MNMOR",2000,2013,"Woody Wetlands",3322
"33039","MNMOR",2000,2014,"Background",4320
"33040","MNMOR",2000,2014,"Rice",3
"33041","MNMOR",2000,2014,"Sorghum",2752
"33042","MNMOR",2000,2014,"Durum Wheat",27
"33043","MNMOR",2000,2014,"Mustard",1089
"33044","MNMOR",2000,2014,"Alfalfa",339
"33045","MNMOR",2000,2014,"Buckwheat",1
"33046","MNMOR",2000,2014,"Sugarbeets",74
"33047","MNMOR",2000,2014,"Sod/Grass Seed",6
"33048","MNMOR",2000,2014,"Switchgrass",25
"33049","MNMOR",2000,2014,"Shrubland",42
"33050","MNMOR",2000,2014,"Aquaculture",341
"33051","MNMOR",2000,2014,"Perennial Ice/Snow",1043
"33052","MNMOR",2000,2014,"Developed/Open Space",158
"33053","MNMOR",2000,2014,"Developed/Low Intensity",75
"33054","MNMOR",2000,2014,"Developed/Med Intensity",31
"33055","MNMOR",2000,2014,"Developed/High Intensity",201
"33056","MNMOR",2000,2014,"Deciduous Forest",4
"33057","MNMOR",2000,2014,"Mixed Forest",523
"33058","MNMOR",2000,2014,"Grassland/Pasture",23
"33059","MNMOR",2000,2014,"Woody Wetlands",2875
"33060","MNMOR",2000,2015,"Background",2981
"33061","MNMOR",2000,2015,"Sorghum",3405
"33062","MNMOR",2000,2015,"Durum Wheat",89
"33063","MNMOR",2000,2015,"Rye",18
"33064","MNMOR",2000,2015,"Oats",1
"33065","MNMOR",2000,2015,"Mustard",1118
"33066","MNMOR",2000,2015,"Alfalfa",96
"33067","MNMOR",2000,2015,"Buckwheat",154
"33068","MNMOR",2000,2015,"Sugarbeets",453
"33069","MNMOR",2000,2015,"Switchgrass",1
"33070","MNMOR",2000,2015,"Shrubland",33
"33071","MNMOR",2000,2015,"Aquaculture",308
"33072","MNMOR",2000,2015,"Perennial Ice/Snow",1053
"33073","MNMOR",2000,2015,"Developed/Open Space",157
"33074","MNMOR",2000,2015,"Developed/Low Intensity",73
"33075","MNMOR",2000,2015,"Developed/Med Intensity",28
"33076","MNMOR",2000,2015,"Developed/High Intensity",184
"33077","MNMOR",2000,2015,"Deciduous Forest",2
"33078","MNMOR",2000,2015,"Mixed Forest",1001
"33079","MNMOR",2000,2015,"Grassland/Pasture",23
"33080","MNMOR",2000,2015,"Woody Wetlands",2774
"33081","MNMOR",2000,2016,"Corn",4377
"33082","MNMOR",2000,2016,"Soybeans",2327
"33083","MNMOR",2000,2016,"Sunflower",1
"33084","MNMOR",2000,2016,"Spring Wheat",304
"33085","MNMOR",2000,2016,"Oats",12
"33086","MNMOR",2000,2016,"Canola",2
"33087","MNMOR",2000,2016,"Alfalfa",1110
"33088","MNMOR",2000,2016,"Other Hay/Non Alfalfa",61
"33089","MNMOR",2000,2016,"Buckwheat",1
"33090","MNMOR",2000,2016,"Sugarbeets",5
"33091","MNMOR",2000,2016,"Dry Beans",97
"33092","MNMOR",2000,2016,"Peas",1
"33093","MNMOR",2000,2016,"Barren",22
"33094","MNMOR",2000,2016,"Open Water",333
"33095","MNMOR",2000,2016,"Developed/Open Space",1004
"33096","MNMOR",2000,2016,"Developed/Low Intensity",192
"33097","MNMOR",2000,2016,"Developed/Med Intensity",82
"33098","MNMOR",2000,2016,"Developed/High Intensity",28
"33099","MNMOR",2000,2016,"Deciduous Forest",256
"33100","MNMOR",2000,2016,"Evergreen Forest",2
"33101","MNMOR",2000,2016,"Grassland/Pasture",925
"33102","MNMOR",2000,2016,"Woody Wetlands",41
"33103","MNMOR",2000,2016,"Herbaceous Wetlands",2769
"33104","MNMOR",2000,2017,"Corn",2800
"33105","MNMOR",2000,2017,"Sorghum",2
"33106","MNMOR",2000,2017,"Soybeans",3927
"33107","MNMOR",2000,2017,"Sunflower",3
"33108","MNMOR",2000,2017,"Spring Wheat",41
"33109","MNMOR",2000,2017,"Rye",8
"33110","MNMOR",2000,2017,"Oats",14
"33111","MNMOR",2000,2017,"Alfalfa",981
"33112","MNMOR",2000,2017,"Other Hay/Non Alfalfa",175
"33113","MNMOR",2000,2017,"Sugarbeets",280
"33114","MNMOR",2000,2017,"Dry Beans",197
"33115","MNMOR",2000,2017,"Switchgrass",1
"33116","MNMOR",2000,2017,"Fallow/Idle Cropland",26
"33117","MNMOR",2000,2017,"Barren",11
"33118","MNMOR",2000,2017,"Open Water",355
"33119","MNMOR",2000,2017,"Developed/Open Space",997
"33120","MNMOR",2000,2017,"Developed/Low Intensity",184
"33121","MNMOR",2000,2017,"Developed/Med Intensity",87
"33122","MNMOR",2000,2017,"Developed/High Intensity",26
"33123","MNMOR",2000,2017,"Deciduous Forest",189
"33124","MNMOR",2000,2017,"Evergreen Forest",3
"33125","MNMOR",2000,2017,"Grassland/Pasture",972
"33126","MNMOR",2000,2017,"Woody Wetlands",27
"33127","MNMOR",2000,2017,"Herbaceous Wetlands",2646
"33128","MNMOR",5000,2008,"Corn",25285
"33129","MNMOR",5000,2008,"Soybeans",17664
"33130","MNMOR",5000,2008,"Sunflower",19
"33131","MNMOR",5000,2008,"Spring Wheat",2182
"33132","MNMOR",5000,2008,"Winter Wheat",2
"33133","MNMOR",5000,2008,"Oats",27
"33134","MNMOR",5000,2008,"Canola",2
"33135","MNMOR",5000,2008,"Alfalfa",2292
"33136","MNMOR",5000,2008,"Other Hay/Non Alfalfa",34
"33137","MNMOR",5000,2008,"Sugarbeets",481
"33138","MNMOR",5000,2008,"Dry Beans",594
"33139","MNMOR",5000,2008,"Potatoes",2
"33140","MNMOR",5000,2008,"Fallow/Idle Cropland",9
"33141","MNMOR",5000,2008,"Open Water",2848
"33142","MNMOR",5000,2008,"Developed/Open Space",7235
"33143","MNMOR",5000,2008,"Developed/Low Intensity",2519
"33144","MNMOR",5000,2008,"Developed/Med Intensity",1504
"33145","MNMOR",5000,2008,"Developed/High Intensity",516
"33146","MNMOR",5000,2008,"Barren",101
"33147","MNMOR",5000,2008,"Deciduous Forest",1293
"33148","MNMOR",5000,2008,"Evergreen Forest",12
"33149","MNMOR",5000,2008,"Shrubland",2
"33150","MNMOR",5000,2008,"Grassland/Pasture",13353
"33151","MNMOR",5000,2008,"Woody Wetlands",351
"33152","MNMOR",5000,2008,"Herbaceous Wetlands",8916
"33153","MNMOR",5000,2009,"Corn",23102
"33154","MNMOR",5000,2009,"Sorghum",1
"33155","MNMOR",5000,2009,"Soybeans",16422
"33156","MNMOR",5000,2009,"Sunflower",2
"33157","MNMOR",5000,2009,"Sweet Corn",1
"33158","MNMOR",5000,2009,"Barley",1
"33159","MNMOR",5000,2009,"Spring Wheat",4555
"33160","MNMOR",5000,2009,"Winter Wheat",9
"33161","MNMOR",5000,2009,"Rye",9
"33162","MNMOR",5000,2009,"Oats",10
"33163","MNMOR",5000,2009,"Canola",1
"33164","MNMOR",5000,2009,"Alfalfa",2663
"33165","MNMOR",5000,2009,"Other Hay/Non Alfalfa",66
"33166","MNMOR",5000,2009,"Buckwheat",1
"33167","MNMOR",5000,2009,"Sugarbeets",666
"33168","MNMOR",5000,2009,"Dry Beans",48
"33169","MNMOR",5000,2009,"Peas",1
"33170","MNMOR",5000,2009,"Clover/Wildflowers",2
"33171","MNMOR",5000,2009,"Sod/Grass Seed",1
"33172","MNMOR",5000,2009,"Fallow/Idle Cropland",10
"33173","MNMOR",5000,2009,"Open Water",2996
"33174","MNMOR",5000,2009,"Developed/Open Space",7140
"33175","MNMOR",5000,2009,"Developed/Low Intensity",2592
"33176","MNMOR",5000,2009,"Developed/Med Intensity",1579
"33177","MNMOR",5000,2009,"Developed/High Intensity",482
"33178","MNMOR",5000,2009,"Barren",239
"33179","MNMOR",5000,2009,"Deciduous Forest",1226
"33180","MNMOR",5000,2009,"Evergreen Forest",7
"33181","MNMOR",5000,2009,"Shrubland",5
"33182","MNMOR",5000,2009,"Grassland/Pasture",15518
"33183","MNMOR",5000,2009,"Woody Wetlands",447
"33184","MNMOR",5000,2009,"Herbaceous Wetlands",7441
"33185","MNMOR",5000,2010,"Corn",23374
"33186","MNMOR",5000,2010,"Soybeans",18230
"33187","MNMOR",5000,2010,"Sunflower",2
"33188","MNMOR",5000,2010,"Sweet Corn",1
"33189","MNMOR",5000,2010,"Barley",2
"33190","MNMOR",5000,2010,"Spring Wheat",2875
"33191","MNMOR",5000,2010,"Winter Wheat",2
"33192","MNMOR",5000,2010,"Oats",12
"33193","MNMOR",5000,2010,"Canola",2
"33194","MNMOR",5000,2010,"Alfalfa",2366
"33195","MNMOR",5000,2010,"Other Hay/Non Alfalfa",54
"33196","MNMOR",5000,2010,"Sugarbeets",636
"33197","MNMOR",5000,2010,"Dry Beans",587
"33198","MNMOR",5000,2010,"Other Crops",15
"33199","MNMOR",5000,2010,"Peas",10
"33200","MNMOR",5000,2010,"Forest",13
"33201","MNMOR",5000,2010,"Shrubland",1
"33202","MNMOR",5000,2010,"Barren",316
"33203","MNMOR",5000,2010,"Wetlands",614
"33204","MNMOR",5000,2010,"Open Water",2764
"33205","MNMOR",5000,2010,"Developed/Open Space",6867
"33206","MNMOR",5000,2010,"Developed/Low Intensity",2475
"33207","MNMOR",5000,2010,"Developed/Med Intensity",1270
"33208","MNMOR",5000,2010,"Developed/High Intensity",535
"33209","MNMOR",5000,2010,"Deciduous Forest",1367
"33210","MNMOR",5000,2010,"Evergreen Forest",5
"33211","MNMOR",5000,2010,"Grassland/Pasture",14813
"33212","MNMOR",5000,2010,"Woody Wetlands",500
"33213","MNMOR",5000,2010,"Herbaceous Wetlands",7535
"33214","MNMOR",5000,2011,"Corn",21540
"33215","MNMOR",5000,2011,"Sorghum",1
"33216","MNMOR",5000,2011,"Soybeans",21334
"33217","MNMOR",5000,2011,"Sunflower",9
"33218","MNMOR",5000,2011,"Spring Wheat",1090
"33219","MNMOR",5000,2011,"Winter Wheat",30
"33220","MNMOR",5000,2011,"Rye",1
"33221","MNMOR",5000,2011,"Oats",3
"33222","MNMOR",5000,2011,"Alfalfa",3432
"33223","MNMOR",5000,2011,"Other Hay/Non Alfalfa",648
